book_id,books_count,authors,original_publication_year,title,average_rating,work_ratings_count,work_text_reviews_count,tag_id,tag_name,ranking
3753,6,J.K. Rowling,2005,"Harry Potter Collection (Harry Potter,#1-6)",4.73,26274,882,10,Fantasy,2734
3756,54,Stephen King,2015,The Bazaar of Bad Dreams,3.92,28439,3384,31,Horror,2506
3757,129,"Lars Kepler,Ann Long",2009,"The Hypnotist (Joona Linna,#1)",3.63,30432,2942,15,Mystery,2316
3759,1,Charlaine Harris,2008,"Sookie Stackhouse 7-copy Boxed Set (Sookie Stackhouse,#1-7)",4.43,25359,359,10,Fantasy,2837
3766,33,Elin Hilderbrand,2011,Silver Girl,3.87,27355,1819,11,Fiction,2619
3768,18,Kevin Hearne,2012,"Trapped (The Iron Druid Chronicles,#5)",4.28,31223,1312,10,Fantasy,2251
3769,51,Jenny Nimmo,2002,"Midnight for Charlie Bone (The Children of the Red King,#1)",3.79,34055,1614,11,Fiction,2028
3770,37,"Amie Kaufman,Jay Kristoff",2015,"Illuminae (The Illuminae Files,#1)",4.32,49187,13008,18,Young Adult,1316
3777,35,Michael  Grant,2012,"Fear (Gone,#5)",4.25,35940,1785,18,Young Adult,1900
3778,15,"Colleen Hoover,Tarryn Fisher",2015,"Never Never: Part Two (Never Never,#2)",4.12,35817,4941,17,Romance,1905
3780,64,Diana Gabaldon,2003,"Lord John and the Private Matter (Lord John Grey,#1)",3.66,32182,1388,12,History,2192
3781,27,Aimee Carter,2011,"The Goddess Test (Goddess Test,#1)",3.83,47080,4839,10,Fantasy,1389
3782,27,Steven Johnson,2006,"The Ghost Map: The Story of London`s Most Terrifying Epidemic - and How It Changed Science,Cities,and the Modern World",3.91,27232,2592,12,History,2627
3783,21,Anna Carey,2011,"Eve (Eve,#1)",3.69,37764,3334,18,Young Adult,1808
3784,45,David Baldacci,2014,"The Target (Will Robie,#3)",4.04,28155,2044,28,Thriller,2530
3786,39,Vince Flynn,2007,"Protect and Defend (Mitch Rapp,#10)",4.34,26763,714,28,Thriller,2684
3788,39,Erik Larson,2006,Thunderstruck,3.67,27979,3402,16,Nonfiction,2547
3789,61,Michio Kaku,2008,"Physics of the Impossible: A Scientific Exploration into the World of Phasers,Force Fields,Teleportation,and Time Travel",4.07,24597,1024,24,Science,2951
3791,5,Michel Faber,2002,The Crimson Petal and the White,3.87,30695,2682,11,Fiction,2288
3792,78,Mark Haddon,2006,A Spot of Bother,3.46,28130,2925,11,Fiction,2532
3793,26,Richelle Mead,2014,"Silver Shadows (Bloodlines,#5)",4.37,42572,4250,10,Fantasy,1568
3796,10,Ellen Hopkins,2009,"Tricks (Tricks,#1)",4.29,29370,1587,18,Young Adult,2400
3798,19,Michael J. Sullivan,2012,"Heir of Novron (The Riyria Revelations,#5-6)",4.46,28151,1507,10,Fantasy,2531
3800,26,Julie James,2008,Just the Sexiest Man Alive,3.94,38100,1929,17,Romance,1791
3801,45,"James Patterson,Maxine Paetro",2011,"10th Anniversary (Women`s Murder Club,#10)",4.05,32557,1691,15,Mystery,2160
3802,87,Victoria Hislop,2005,The Island,3.99,26842,2022,11,Fiction,2672
3805,63,Alan Bradley,2010,"The Weed That Strings the Hangman`s Bag (Flavia de Luce,#2)",3.99,37597,4480,15,Mystery,1811
3809,35,"Robert Kirkman,Charlie Adlard",2004,"The Walking Dead,Vol. 02: Miles Behind Us",4.25,29647,1325,6,Comics,2375
3810,31,Seth Godin,2008,Tribes: We Need You to Lead Us,3.84,24850,1334,4,Business,2909
3812,21,Anna Quindlen,2010,Every Last One,3.83,29350,4213,11,Fiction,2402
3814,20,Kim Harrison,2010,"Black Magic Sanction (The Hollows,#8)",4.39,39273,1149,10,Fantasy,1719
3815,51,William  Davis,2011,"Wheat Belly: Lose the Wheat,Lose the Weight,and Find Your Path Back to Health",3.71,24684,2242,16,Nonfiction,2936
3816,28,Susan Ee,2015,"End of Days (Penryn & the End of Days,#3)",4.1,39601,5686,10,Fantasy,1703
3819,18,Kim Harrison,2011,"Pale Demon (The Hollows,#9)",4.45,38529,1697,10,Fantasy,1761
3822,18,"Felicia Day,Joss Whedon",2015,You`re Never Weird on the Internet (Almost),4.14,31630,4659,16,Nonfiction,2222
3823,46,"James Patterson,Michael Ledwidge",2011,Now You See Her,3.98,27052,2208,15,Mystery,2648
3825,15,"Matt Fraction,David Aja,Javier Pulido,Matt Hollingsworth,Chris Eliopoulos,Alan Davis",2013,"Hawkeye,Volume 1: My Life as a Weapon",4.17,32727,1781,6,Comics,2141
3827,25,"Jeph Loeb,Jim Lee,Scott Williams,Alex Sinclair,Richard Starkings",2002,Batman: Hush,4.29,26366,1098,6,Comics,2725
3828,81,"Haruki Murakami,Jay Rubin",2000,After the Quake,3.78,27483,1932,11,Fiction,2598
3829,60,James Patterson,2009,"I,Alex Cross (Alex Cross,#16)",3.98,30448,1549,15,Mystery,2314
3830,30,Sharon Creech,2001,"Love That Dog (Jack,#1)",4.01,30977,3482,21,Poetry,2267
3832,43,Laurell K. Hamilton,2006,"Danse Macabre (Anita Blake,Vampire Hunter,#14)",3.81,39211,806,10,Fantasy,1722
3835,12,Jen Lancaster,2007,"Bright Lights,Big Ass: A Self-Indulgent,Surly,Ex-Sorority Girl`s Guide to Why It Often Sucks in the City,or Who Are These Idiots and Why Do They All Live Next Door to Me?",4.07,27140,1653,16,Nonfiction,2635
3838,29,Larissa Ione,2008,"Pleasure Unbound (Demonica,#1)",4.07,43009,2267,17,Romance,1545
3839,45,Lara Adrian,2007,"Midnight Awakening (Midnight Breed,#3)",4.25,36732,1008,17,Romance,1866
3841,52,Jeffrey Archer,2008,A Prisoner of Birth,4.09,25192,1865,11,Fiction,2860
3842,10,Christopher Pike,2010,"Thirst No. 2: Phantom,Evil Thirst,and Creatures of Forever (Thirst,#2)",4.06,26569,587,18,Young Adult,2705
3843,38,Ted Dekker,2003,Thr3e,4.08,26938,1618,11,Fiction,2661
3845,42,"James Patterson,David Ellis",2012,Guilty Wives,3.82,26625,2530,15,Mystery,2696
3846,31,"Jodi Picoult,Samantha van Leer",2012,"Between the Lines (Between the Lines,#1)",3.58,33343,4891,10,Fantasy,2088
3847,31,Diane Chamberlain,2011,The Midwife`s Confession,4.05,28570,2933,11,Fiction,2494
3848,51,Rachel Renée Russell,2011,"Tales from a Not-So-Talented Pop Star (Dork Diaries,#3)",4.31,25003,866,11,Fiction,2888
3849,19,Craig Thompson,2011,Habibi,4.04,28417,2801,6,Comics,2510
3850,87,Anthony Horowitz,2011,"The House of Silk (Sherlock Holmes,#1)",3.95,29174,3266,15,Mystery,2422
3851,67,Nelson DeMille,2000,"The Lion`s Game (John Corey,#2)",4.17,26582,1080,11,Fiction,2703
3852,23,Jennifer L. Armentrout,2012,"Deity (Covenant,#3)",4.41,41597,2952,10,Fantasy,1619
3854,13,"Kanoko Sakurakouji,JN Productions,Pancha Diaz",2007,"Black Bird,Vol. 01 (Black Bird,#1)",4.08,27291,483,20,Manga,2622
3855,34,"Erin Watt,Elle Kennedy,Jen Frederick",2016,"Paper Princess (The Royals,#1)",4.08,41366,5460,17,Romance,1627
3856,45,Tom Perrotta,2004,Little Children,3.61,26333,2100,11,Fiction,2729
3859,36,Kresley Cole,2008,Dark Desires After Dusk (Immortals After Dark #6),4.38,37539,1138,17,Romance,1817
3861,25,Chris Bohjalian,2012,The Sandcastle Girls,3.86,29203,4212,11,Fiction,2421
3862,27,"Rachel Caine,Cynthia Holloway",2010,"Kiss of Death (The Morganville Vampires,#8)",4.22,35314,980,18,Young Adult,1932
3863,32,Laurelin Paige,2013,"Fixed on You (Fixed,#1)",4.16,42149,2460,17,Romance,1585
3864,15,"James Patterson,NaRae Lee",2009,"Maximum Ride,Vol. 1 (Maximum Ride: The Manga,#1)",4.24,26495,1106,20,Manga,2713
3865,72,"Nora Roberts,MacLeod Andrews",2012,"The Last Boyfriend (Inn BoonsBoro,#2)",4.06,34274,2098,17,Romance,2015
3866,53,"Lene Kaaberbøl,Agnete Friis",2008,"The Boy in the Suitcase (Nina Borg,#1)",3.6,27066,2907,15,Mystery,2643
3867,41,Jon Ronson,2015,So You`ve Been Publicly Shamed,3.91,27846,3335,16,Nonfiction,2563
3869,60,D.B.C. Pierre,2003,Vernon God Little,3.58,24473,1180,11,Fiction,2972
3870,98,Michael Connelly,2000,"A Darkness More Than Night (Harry Bosch,#7; Terry McCaleb,#2; Harry Bosch Universe,#9)",4.12,31123,1151,15,Mystery,2258
3873,46,Nora Roberts,2016,The Obsession,4.18,37511,3257,17,Romance,1820
3874,28,Laurell K. Hamilton,2006,"Micah (Anita Blake,Vampire Hunter,#13)",3.62,38534,842,10,Fantasy,1760
3875,22,Chloe Neill,2010,"Twice Bitten (Chicagoland Vampires,#3)",4.23,40583,1525,10,Fantasy,1664
3876,88,Patricia Cornwell,2000,"The Last Precinct (Kay Scarpetta,#11)",3.83,28674,440,15,Mystery,2483
3877,22,Jennifer Close,2011,Girls in White Dresses,3.12,27866,2984,11,Fiction,2560
3879,41,Gayle Forman,2013,"Just One Year (Just One Day,#2)",3.9,34354,3763,18,Young Adult,2003
3880,58,Sylvia Day,2016,"One with You (Crossfire,#5)",4.04,38501,4023,17,Romance,1762
3882,36,Chris Guillebeau,2012,"The $100 Startup: Reinvent the Way You Make a Living,Do What You Love,and Create a New Future",3.85,27753,1122,4,Business,2571
3885,23,Trevor Noah,2016,Born a Crime: Stories From a South African Childhood,4.49,53429,7736,16,Nonfiction,1188
3888,14,Justina Chen,2009,North of Beautiful,3.92,32800,2110,18,Young Adult,2136
3891,38,Beth Harbison,2007,"Shoe Addicts Anonymous (Shoe Addict,#1)",3.57,24866,882,11,Fiction,2907
3893,58,Bill Bryson,2007,Shakespeare: The World as Stage,3.79,29299,2327,16,Nonfiction,2408
3894,47,Nicholas Evans,2001,The Smoke Jumper,4.05,26423,686,11,Fiction,2720
3895,22,Julia Hoban,2009,Willow,3.94,29766,1908,18,Young Adult,2360
3896,58,Hillary Rodham Clinton,2003,Living History,3.75,24813,953,16,Nonfiction,2918
3897,23,"Jeph Loeb,Tim Sale",2000,Batman: Dark Victory,4.11,23600,591,6,Comics,3092
3898,64,Edmund de Waal,2009,The Hare With Amber Eyes: A Family`s Century of Art and Loss,3.85,26024,2602,16,Nonfiction,2765
3901,58,Lissa Price,2012,"Starters (Starters,#1)",3.91,35524,4102,18,Young Adult,1921
3902,31,Kresley Cole,2008,Dark Needs at Night`s Edge (Immortals After Dark #5),4.32,38554,1199,17,Romance,1758
3908,13,"Heather Cocks,Jessica  Morgan",2015,The Royal We,3.8,28583,4222,11,Fiction,2493
3909,50,Julia Quinn,2000,"The Viscount Who Loved Me (Bridgertons,#2)",4.19,38804,1577,17,Romance,1749
3910,42,"Dave Barry,Ridley Pearson,Greg Call",2006,"Peter and the Shadow Thieves (Peter and the Starcatchers,#2)",4.15,30821,1289,10,Fantasy,2277
3912,33,Jane Green,2008,The Beach House,3.62,27219,2316,11,Fiction,2628
3914,43,Jeffrey Archer,2013,"Best Kept Secret (The Clifton Chronicles,#3)",3.94,26496,1980,11,Fiction,2712
3915,27,Robert Charles Wilson,2005,"Spin (Spin,#1)",4.01,28088,1851,25,Science Fiction,2537
3919,24,Laurie Halse Anderson,2007,Twisted,3.83,30650,2727,18,Young Adult,2290
3921,46,"Dean Koontz,Kevin J. Anderson,Scott Brick",2005,"Prodigal Son (Dean Koontz`s Frankenstein,#1)",4.01,29075,1403,31,Horror,2433
3922,25,"Jane Yolen,Mark Teague",2000,How Do Dinosaurs Say Good Night?,4.13,28188,584,11,Fiction,2526
3926,25,Kresley Cole,2010,Demon from the Dark (Immortals After Dark #10),4.47,36412,1257,17,Romance,1879
3927,39,J.R. Ward,2014,"The King (Black Dagger Brotherhood,#12)",4.37,38218,4240,17,Romance,1781
3931,14,Kyle Idleman,2011,Not a Fan: Becoming a Completely Committed Follower of Jesus,4.23,23506,1042,16,Nonfiction,3102
3932,30,Bryan Lee O`Malley,2006,"Scott Pilgrim,Volume 3: Scott Pilgrim & The Infinite Sadness",4.29,30451,986,6,Comics,2313
3933,34,Mary Roach,2005,Spook: Science Tackles the Afterlife,3.57,27737,2306,16,Nonfiction,2573
3935,50,Lisa Kleypas,2007,"Sugar Daddy (Travises,#1)",4,33684,1756,17,Romance,2063
3937,78,"Richard Bachman,Stephen King",2007,Blaze,3.65,30127,1230,31,Horror,2338
3940,67,Tess Gerritsen,2010,"Ice Cold (Rizzoli & Isles,#8)",4.14,30184,1831,15,Mystery,2334
3943,24,Simone Elkeles,2007,"Leaving Paradise (Leaving Paradise,#1)",4.02,38657,2292,18,Young Adult,1753
3946,49,Karl Marlantes,2009,Matterhorn,4.25,26574,2664,11,Fiction,2704
3947,38,"Trenton Lee Stewart,Diana Sudyka",2008,"The Mysterious Benedict Society and the Perilous Journey (The Mysterious Benedict Society,#2)",4.19,33844,2145,11,Fiction,2048
3950,74,Jordan Belfort,2007,The Wolf of Wall Street,3.67,22765,1915,16,Nonfiction,3200
3952,29,Amor Towles,2016,A Gentleman in Moscow,4.37,46320,7226,11,Fiction,1419
3953,18,Michelle Alexander,2010,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,4.49,27002,3438,16,Nonfiction,2653
3955,28,Cristina Henriquez,2014,The Book of Unknown Americans,3.85,25028,3233,11,Fiction,2883
3956,30,Lauren DeStefano,2012,"Fever (The Chemical Garden,#2)",3.79,38997,3219,18,Young Adult,1737
3958,50,Kate Atkinson,2008,"When Will There Be Good News? (Jackson Brodie,#3)",3.97,28875,2637,11,Fiction,2453
3959,24,"Brian Azzarello,Lee Bermejo",2008,The Joker,4.04,23967,764,6,Comics,3041
3961,34,Jenny Offill,2014,Dept. of Speculation,3.72,24533,3938,11,Fiction,2962
3962,10,Susan Meissner,2015,Secrets of a Charmed Life,4.17,25643,3102,11,Fiction,2804
3966,71,Frank McCourt,2005,"Teacher Man (Frank McCourt,#3)",3.73,26183,2065,16,Nonfiction,2747
3967,7,Ellen Schreiber,2008,"Vampire Kisses: The Beginning (Vampire Kisses,#1-3)",4.12,25846,480,17,Romance,2780
3968,41,Eoin Colfer,2012,"The Last Guardian (Artemis Fowl,#8)",4.15,36931,1983,10,Fantasy,1853
3970,28,Rachel Caine,2010,"Ghost Town (The Morganville Vampires,#9)",4.27,33431,1125,18,Young Adult,2077
3975,24,Cynthia Hand,2013,"Boundless (Unearthly,#3)",4.15,38101,3716,18,Young Adult,1790
3976,47,John Grisham,2016,The Whistler,3.87,38967,3480,11,Fiction,1741
3977,13,"Katsura Hoshino,Mayumi Kobayashi",2004,"D.Gray-man,Volume 01",4.21,24060,231,20,Manga,3027
3979,82,"Ian Caldwell,Dustin Thomason",2004,The Rule of Four,3.22,28872,1984,11,Fiction,2456
3980,30,Jessica Sorensen,2013,"The Redemption of Callie & Kayden (The Coincidence,#2)",4.11,43215,2952,17,Romance,1539
3981,6,"Gene Luen Yang,Bryan Konietzko,Michael Dante DiMartino,Dave Marshall,Gurihiru",2013,"Avatar: The Last Airbender (The Search,#1)",4.29,19963,449,6,Comics,3667
3982,97,Michael Connelly,2005,"The Closers (Harry Bosch,#11; Harry Bosch Universe,#13)",4.08,29798,1229,15,Mystery,2357
3983,63,Erin Hunter,2003,"Fire and Ice (Warriors,#2)",4.36,32641,1276,11,Fiction,2146
3984,46,Gena Showalter,2009,The Darkest Whisper (Lords of the Underworld #4),4.33,36739,1036,17,Romance,1865
3985,22,Rob Sheffield,2007,Love Is a Mix Tape,3.83,24597,2403,16,Nonfiction,2952
3987,8,Marybeth Mayhew Whalen,2016,The Things We Wish Were True,3.83,29662,2022,11,Fiction,2373
3990,37,Laurell K. Hamilton,2007,"The Harlequin (Anita Blake,Vampire Hunter #15)",3.9,37781,819,10,Fantasy,1807
3991,27,Sarah Weeks,2004,So B. It,4.1,27496,2467,11,Fiction,2597
3992,30,Margaret Peterson Haddix,2008,"Found (The Missing,#1)",3.97,32955,3412,25,Science Fiction,2124
3993,20,Emily Giffin,2016,First Comes Love,3.6,28025,2468,11,Fiction,2538
3998,67,Marian Keyes,2002,"Angels (Walsh Family,#3)",3.73,27576,680,11,Fiction,2589
3999,26,Brandon Mull,2011,"A World Without Heroes (Beyonders,#1)",4.07,28479,2513,10,Fantasy,2501
4000,43,John Flanagan,2008,"The Kings of Clonmel (Ranger`s Apprentice,#8)",4.29,34595,971,10,Fantasy,1983
4001,42,Joe Hill,2016,The Fireman,3.92,27936,4707,31,Horror,2549
4002,43,Pittacus Lore,2014,"The Revenge of Seven (Lorien Legacies,#5)",4.28,29754,2460,18,Young Adult,2361
4005,52,Lolly Winston,2004,Good Grief,3.72,25350,1330,11,Fiction,2838
4006,79,"George R.R. Martin,Gary Gianni",2013,"A Knight of the Seven Kingdoms (The Tales of Dunk and Egg,#1-3)",4.19,29445,2769,10,Fantasy,2393
4007,24,Melissa de la Cruz,2010,"Misguided Angel (Blue Bloods,#5)",3.93,34938,1214,18,Young Adult,1958
4008,15,Madeline Sheehan,2012,"Undeniable (Undeniable,#1)",4.08,44425,4428,17,Romance,1490
4009,57,Candace Bushnell,2000,Four Blondes,2.8,23272,943,11,Fiction,3139
4011,27,Robert Bryndza,2016,"The Girl In The Ice (Detective Erika Foster,#1)",3.95,37924,2987,15,Mystery,1801
4012,13,"Joss Whedon,Georges Jeanty",2007,"Buffy the Vampire Slayer: The Long Way Home (Season 8,#1)",3.96,27015,997,6,Comics,2652
4013,34,Anthony Bourdain,2010,Medium Raw: A Bloody Valentine to the World of Food and the People Who Cook,3.73,24355,2102,16,Nonfiction,2989
4017,78,Bernard Cornwell,2005,"The Pale Horseman (The Saxon Stories,#2)",4.27,27061,1096,11,Fiction,2645
4020,62,Dave Eggers,2012,A Hologram for the King,3.29,22851,2774,11,Fiction,3185
4021,40,"Jay Asher,Carolyn Mackler",2011,The Future of Us,3.58,36771,5271,18,Young Adult,1863
4022,53,James Patterson,2008,"Cross Country (Alex Cross,#14)",3.83,29311,1708,15,Mystery,2406
4023,14,Kristen Ashley,2008,"Rock Chick (Rock Chick,#1)",4.2,44989,3368,17,Romance,1470
4024,20,Suzanne Young,2013,"The Program (The Program,#1)",4.07,32905,4437,18,Young Adult,2130
4025,102,Michael Connelly,2002,"City of Bones (Harry Bosch,#8; Harry Bosch Universe,#10)",4.04,29896,1239,15,Mystery,2351
4026,36,Peter F. Hamilton,2005,Judas Unchained,4.3,24333,901,25,Science Fiction,2994
4027,66,Alexander McCall Smith,2001,"Morality for Beautiful Girls (No. 1 Ladies` Detective Agency,#3)",3.97,32422,1507,15,Mystery,2175
4028,15,Jennifer Echols,2009,Going Too Far,3.93,35666,1673,17,Romance,1913
4029,53,Philipp Meyer,2012,The Son,3.98,24320,3032,11,Fiction,2997
4030,28,Sherrilyn Kenyon,2007,"The Dream Hunter (Dark-Hunter #10,Dream-Hunter #1)",4.06,36336,867,17,Romance,1884
4032,7,Bryn Greenwood,2016,All the Ugly and Wonderful Things,4.12,35184,5837,11,Fiction,1941
4033,24,Sarah Dessen,2013,The Moon and More,3.63,31583,3020,18,Young Adult,2224
4036,50,"Kathy Reichs,Brendan Reichs",2010,"Virals (Virals,#1)",3.94,32237,2630,18,Young Adult,2189
4037,27,"Laura Schroff,Alex Tresniowski,Valerie Salembier",2010,"An Invisible Thread: The True Story of an 11-Year-Old Panhandler,a Busy Sales Executive,and an Unlikely Meeting with Destiny",4,24873,3581,16,Nonfiction,2906
4038,3,"P.C. Cast,Kristin Cast",2007,"Marked / Betrayed / Chosen / Untamed (House of Night,#1-4)",4.37,22440,263,10,Fantasy,3240
4041,3,Justin Cronin,2016,"The City of Mirrors (The Passage,#3)",4.2,26873,3555,31,Horror,2667
4044,34,Jacqueline Carey,2002,"Kushiel`s Chosen (Phèdre`s Trilogy,#2)",4.31,30505,829,10,Fantasy,2307
4045,8,Chetan Bhagat,2014,Half Girlfriend,3.16,27146,2067,17,Romance,2634
4048,47,"James Patterson,Maxine Paetro",2012,"11th Hour (Women`s Murder Club,#11)",4.02,29552,1792,15,Mystery,2382
4049,19,"Orson Scott Card,Aaron Johnston",2012,"Earth Unaware (The First Formic War,#1)",3.91,29693,1214,25,Science Fiction,2368
4051,38,Daisy Goodwin,2010,The American Heiress,3.41,28874,3901,11,Fiction,2454
4056,27,Vince Flynn,2012,"The Last Man (Mitch Rapp,#13)",4.34,25127,1303,28,Thriller,2868
4057,64,Amy Tan,2005,Saving Fish from Drowning,3.41,26060,2586,11,Fiction,2762
4058,28,Lisa Genova,2012,Love Anthony,3.94,25772,3736,11,Fiction,2790
4059,46,Seth Godin,2003,Purple Cow: Transform Your Business by Being Remarkable,3.78,26362,862,4,Business,2726
4060,56,Rick Yancey,2016,"The Last Star (The 5th Wave,#3)",3.64,36016,5377,18,Young Adult,1898
4061,24,"Bryan Lee O`Malley,Steve Buccellato",2007,"Scott Pilgrim,Volume 4: Scott Pilgrim Gets It Together",4.32,28873,808,6,Comics,2455
4063,19,Jim Butcher,2015,"The Aeronaut`s Windlass (The Cinder Spires,#1)",4.18,25887,3252,10,Fantasy,2778
4065,67,Nora Roberts,2005,"Black Rose (In the Garden,#2)",4.03,31458,728,17,Romance,2231
4069,26,Edith Pattou,2003,East,4.14,32563,1966,10,Fantasy,2158
4072,88,James Bowen,2012,A Street Cat Named Bob: How One Man and His Cat Found Hope on the Streets,3.96,27131,3539,16,Nonfiction,2638
4073,32,J. Kenner,2013,"Complete Me (Stark Trilogy,#3)",4.23,36155,1570,17,Romance,1893
4074,29,Robin Hobb,2014,"Fool`s Assassin (The Fitz and the Fool,#1)",4.35,26014,2030,10,Fantasy,2768
4075,21,"Joss Whedon,John Cassaday",2004,"Astonishing X-Men,Volume 1: Gifted",4.17,22949,532,6,Comics,3170
4076,36,Melissa Marr,2009,"Fragile Eternity (Wicked Lovely,#3)",3.83,38998,1839,18,Young Adult,1736
4077,17,Kristen Ashley,2011,"The Gamble (Colorado Mountain,#1)",4.29,45047,3132,17,Romance,1469
4080,34,Eric    Weiner,2008,The Geography of Bliss: One Grump`s Search for the Happiest Places in the World,3.83,25025,3099,16,Nonfiction,2884
4081,53,Tom Wolfe,2004,I am Charlotte Simmons,3.4,21580,1891,11,Fiction,3376
4082,35,Elle Kennedy,2015,"The Mistake (Off-Campus,#2)",4.15,43538,4083,17,Romance,1523
4083,51,Susan Elizabeth Phillips,2005,"Match Me If You Can (Chicago Stars,#6)",4.13,35692,1458,17,Romance,1911
4084,75,Nora Roberts,2001,"Heaven and Earth (Three Sisters Island,#2)",4.13,31458,788,17,Romance,2232
4086,27,Tracy Brogan,2012,"Crazy Little Thing (Bell Harbor,#1)",3.8,24394,1875,17,Romance,2980
4087,42,Meg Cabot,2005,Avalon High,3.8,39658,2063,18,Young Adult,1699
4088,35,Stephenie Meyer,2011,"The Twilight Saga: The Official Illustrated Guide (Twilight,#4.5)",4.23,25092,851,18,Young Adult,2874
4089,57,Kristin Hannah,2001,Summer Island,3.97,25494,1215,11,Fiction,2820
4092,19,Megan McCafferty,2001,"Sloppy Firsts (Jessica Darling,#1)",3.94,32540,1822,18,Young Adult,2162
4093,37,Matthew Quick,2013,"Forgive Me,Leonard Peacock",3.93,31077,4658,18,Young Adult,2262
4096,47,Ben Mezrich,2002,Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions,3.87,19852,1739,16,Nonfiction,3687
4097,17,"Mariko Tamaki,Jillian Tamaki",2014,This One Summer,3.67,31965,3529,6,Comics,2208
4098,25,Jennifer Weiner,2012,The Next Best Thing,3.46,25699,2539,11,Fiction,2795
