book_id,books_count,authors,original_publication_year,title,average_rating,work_ratings_count,work_text_reviews_count,tag_id,tag_name
655,63,Ally Condie,2011,Crossed,3.52,179584,14020,18,Young Adult
656,58,Ally Carter,2006,"I`d Tell You I Love You,But Then I`d Have to Kill You",3.82,157885,6720,18,Young Adult
657,104,Aravind Adiga,2008,The White Tiger,3.71,125632,8334,11,Fiction
658,133,Jonathan Franzen,2001,The Corrections,3.78,131271,8201,11,Fiction
665,101,Justin Cronin,2010,The Passage,4.04,145772,16506,10,Fantasy
666,112,Neil Gaiman,2005,Anansi Boys,4,153465,7758,10,Fantasy
667,41,Sarah Dessen,2009,Along for the Ride,4.08,156330,6238,18,Young Adult
668,62,Celeste Ng,2014,Everything I Never Told You,3.78,134550,15177,11,Fiction
673,83,Chimamanda Ngozi Adichie,2013,Americanah,4.26,135108,13831,11,Fiction
674,79,James Patterson,2001,Suzanne`s Diary for Nicholas,4.16,124164,4255,11,Fiction
676,76,Sylvia Day,2013,Entwined with You,4.19,157731,9728,17,Romance
677,70,Christopher McDougall,2009,"Born to Run: A Hidden Tribe,Superathletes,and the Greatest Race the World Has Never Seen",4.27,121428,11605,16,Nonfiction
678,79,Gabrielle Zevin,2014,The Storied Life of A.J. Fikry,3.98,145313,20980,11,Fiction
682,124,Susanna Clarke,2004,Jonathan Strange & Mr Norrell,3.8,154688,11516,10,Fantasy
683,105,Nicholas Sparks,2001,A Bend in the Road,4.02,123173,3392,17,Romance
684,63,Rick Riordan,2013,The House of Hades,4.54,175407,11843,10,Fantasy
685,61,Michael  Grant,2008,Gone,3.85,153953,9445,18,Young Adult
686,85,Nicholas Sparks,2003,The Wedding,3.98,124358,5443,17,Romance
687,38,David McCullough,2005,1776,4.06,135378,5963,12,History
688,37,Jon Krakauer,2003,Under the Banner of Heaven: A Story of Violent Faith,3.98,123697,8947,16,Nonfiction
689,51,Jess Walter,2012,Beautiful Ruins,3.67,128321,13738,11,Fiction
690,62,Barack Obama,2006,The Audacity of Hope: Thoughts on Reclaiming the American Dream,3.69,114115,4511,16,Nonfiction
692,61,Kristin Hannah,2008,Firefly Lane,4.04,131124,11137,11,Fiction
694,47,Emily Giffin,2008,Love the One You`re With,3.7,129614,4743,11,Fiction
695,109,"Robert Galbraith,J.K. Rowling",2014,The Silkworm,4.03,145146,13549,15,Mystery
697,49,Ann Patchett,2011,State of Wonder,3.85,135740,14781,11,Fiction
698,75,Matthew Quick,2008,The Silver Linings Playbook,4,129408,11059,11,Fiction
700,63,Philippa Gregory,2005,The Constant Princess,3.88,130800,4166,12,History
702,173,"Jonas Jonasson,Rod Bradbury",2009,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,3.81,137865,16350,11,Fiction
708,194,"Paulo Coelho,Margaret Jull Costa",2003,Eleven Minutes,3.69,116141,5444,11,Fiction
710,64,Julie Powell,2005,"Julie and Julia: 365 Days,524 Recipes,1 Tiny Apartment Kitchen: How One Girl Risked Her Marriage,Her Job,and Her Sanity to Master the Art of Living",3.67,129563,7434,16,Nonfiction
711,62,Neal Shusterman,2007,Unwind,4.18,152643,15376,18,Young Adult
713,61,Marie Lu,2013,Prodigy,4.29,160193,12663,18,Young Adult
716,101,Nicholas Sparks,2007,The Choice,3.99,128525,6808,17,Romance
717,11,Kate Egan,2012,The Hunger Games: Official Illustrated Movie Companion,4.51,120075,384,16,Nonfiction
719,45,Eckhart Tolle,2005,A New Earth: Awakening to Your Life`s Purpose,4.02,113457,5862,16,Nonfiction
721,24,Allie Brosh,2013,"Hyperbole and a Half: Unfortunate Situations,Flawed Coping Mechanisms,Mayhem,and Other Things That Happened",4.17,131008,10136,16,Nonfiction
723,101,Gregory David Roberts,2003,Shantaram,4.26,111838,10295,11,Fiction
724,67,Charlaine Harris,2008,From Dead to Worse,4.01,161814,3500,10,Fantasy
732,93,Stephenie Meyer,2009,The Short Second Life of Bree Tanner: An Eclipse Novella,3.51,159769,9885,18,Young Adult
737,68,Ishmael Beah,2007,A Long Way Gone: Memoirs of a Boy Soldier,4.14,121841,9015,16,Nonfiction
742,116,Hugh Howey,2012,Wool Omnibus,4.24,121842,11803,10,Fantasy
745,2,Jenny  Lawson,2012,Let`s Pretend This Never Happened: A Mostly True Memoir,3.9,130593,15544,16,Nonfiction
746,72,Scott Lynch,2006,The Lies of Locke Lamora,4.3,138021,9655,10,Fantasy
748,68,Charlaine Harris,2009,Dead and Gone,4.01,156932,4315,10,Fantasy
749,62,Jodi Picoult,2013,The Storyteller,4.26,125264,13923,11,Fiction
750,60,Jennifer L. Armentrout,2011,Obsidian,4.23,176296,15367,18,Young Adult
752,55,Sarah J. Maas,2013,Crown of Midnight,4.49,184381,19450,10,Fantasy
753,34,Bryan Lee O`Malley,2004,"Scott Pilgrim,Volume 1: Scott Pilgrim`s Precious Little Life",4.18,130847,3118,6,Comics
754,51,Jeannette Walls,2008,Half Broke Horses,4.05,119479,10401,11,Fiction
756,58,Julie Kagawa,2010,The Iron King,3.92,163118,10506,17,Romance
758,48,Mary Roach,2003,Stiff: The Curious Lives of Human Cadavers,4.05,128102,10513,16,Nonfiction
759,37,Richelle Mead,2011,Bloodlines,4.22,146134,7698,10,Fantasy
761,74,Sophie Kinsella,2009,Twenties Girl,3.82,126192,6023,11,Fiction
764,101,Philippa Gregory,2009,The White Queen,3.9,130446,6293,12,History
768,134,Dennis Lehane,2003,Shutter Island,4.07,124032,6990,15,Mystery
771,57,Erik Larson,2011,"In the Garden of Beasts: Love,Terror,and an American Family in Hitler`s Berlin",3.81,122989,12570,16,Nonfiction
774,51,Marissa Meyer,2014,Cress,4.46,177466,20055,18,Young Adult
775,66,Patti Smith,2010,Just Kids,4.14,117400,8415,16,Nonfiction
777,40,Jane Green,2001,Jemima J,3.62,103849,2448,11,Fiction
781,66,Scott Westerfeld,2006,Specials,3.77,148783,7313,18,Young Adult
783,63,"P.C. Cast,Kristin Cast",2009,Hunted,3.93,146051,3204,18,Young Adult
784,83,Mitch Albom,2006,For One More Day,4.09,106720,6632,11,Fiction
787,39,Justin Halpern,2010,Sh*t My Dad Says,3.98,116368,7386,16,Nonfiction
791,7,Jodi Picoult,2010,House Rules,4.01,119767,9871,11,Fiction
794,116,Stephen King,2013,Doctor Sleep,4.1,116565,13654,31,Horror
797,44,"Francis Chan,Danae Yankoski,Chris Tomlin",2008,Crazy Love: Overwhelmed by a Relentless God,4.15,109134,3011,16,Nonfiction
801,71,Jonathan Tropper,2009,This is Where I Leave You,3.88,111476,11062,11,Fiction
802,62,Seth Grahame-Smith,2010,Abraham Lincoln: Vampire Hunter,3.7,118704,11875,11,Fiction
805,61,"P.C. Cast,Kristin Cast",2010,Burned,3.98,129493,2999,18,Young Adult
807,89,Dave Eggers,2013,The Circle,3.46,129023,17954,11,Fiction
808,73,Brian Selznick,2007,The Invention of Hugo Cabret,4.23,135507,13128,11,Fiction
811,76,Mary Kubica,2014,The Good Girl,3.81,122753,11244,15,Mystery
812,47,Abbi Glines,2012,Fallen Too Far,4.21,143547,7995,17,Romance
813,51,Rainbow Rowell,2014,Landline,3.55,123422,15782,11,Fiction
814,62,"P.C. Cast,Kristin Cast",2008,Tempted,3.96,137910,3165,18,Young Adult
815,104,Cormac McCarthy,2005,No Country for Old Men,4.12,110082,6281,11,Fiction
816,2,Hilary Mantel,2009,Wolf Hall,3.85,118705,12827,11,Fiction
818,118,"Stephen King,William Olivier Desmond",2001,Dreamcatcher,3.59,122599,1856,31,Horror
821,91,Nicholas Sparks,2010,The Best of Me,3.91,124564,9610,17,Romance
822,110,Julian Barnes,2011,The Sense of an Ending,3.7,114025,12966,11,Fiction
825,52,Lisa See,2009,Shanghai Girls,3.87,114862,8654,11,Fiction
827,60,Jenny Han,2014,To All the Boys I`ve Loved Before,4.11,151311,17356,11,Fiction
828,39,"Marjane Satrapi,Mattias Ripa",2000,Persepolis: The Story of a Childhood,4.23,119965,6588,16,Nonfiction
830,53,Kody Keplinger,2010,The DUFF: Designated Ugly Fat Friend,3.86,146547,11130,18,Young Adult
831,38,Sarah Dessen,2008,Lock and Key,4.01,127649,4950,18,Young Adult
834,1,Stephenie Meyer,2008,Midnight Sun,4.03,138117,9189,18,Young Adult
836,89,Rachel Joyce,2012,The Unlikely Pilgrimage of Harold Fry,3.89,113876,14583,11,Fiction
837,66,David Levithan,2012,Every Day,3.99,133960,15539,18,Young Adult
841,52,J.R. Ward,2006,Lover Awakened,4.45,142754,5926,17,Romance
842,54,Sarah J. Maas,2015,A Court of Thorns and Roses,4.29,188723,25463,10,Fantasy
843,31,E.L. James,2012,Fifty Shades Trilogy,4.13,101613,6275,17,Romance
845,28,Raina Telgemeier,2009,Smile,4.19,102804,6516,6,Comics
848,79,Amy Tan,2001,The Bonesetter`s Daughter,3.98,105274,2871,11,Fiction
850,88,Robin Sloan,2012,Mr. Penumbra`s 24-Hour Bookstore,3.75,127396,20150,11,Fiction
852,80,"Paul Kalanithi,Abraham Verghese",2016,When Breath Becomes Air,4.32,165673,15933,16,Nonfiction
856,73,Lois Lowry,2000,Gathering Blue,3.8,127810,9480,11,Fiction
858,83,Pierce Brown,2014,Red Rising,4.26,128188,15775,25,Science Fiction
859,48,Brent Weeks,2008,The Way of Shadows,4.15,114492,4025,10,Fantasy
861,58,Jamie McGuire,2013,Walking Disaster,4.23,145114,11348,17,Romance
862,34,Brandon Sanderson,2014,Words of Radiance,4.77,108176,7261,10,Fantasy
864,76,Diana Gabaldon,2001,The Fiery Cross,4.26,120438,5048,12,History
867,96,Nicole Krauss,2005,The History of Love,3.91,103470,9622,11,Fiction
869,127,"Muriel Barbery,Alison Anderson",2006,The Elegance of the Hedgehog,3.73,118556,15335,11,Fiction
870,40,"Doris Kearns Goodwin,Suzanne Toren",2005,Team of Rivals: The Political Genius of Abraham Lincoln,4.3,107944,5875,12,History
871,59,Charlaine Harris,2010,Dead in the Family,3.88,138027,5325,10,Fantasy
874,35,Susannah Cahalan,2012,Brain on Fire: My Month of Madness,4,103617,8593,16,Nonfiction
875,62,Melissa Marr,2007,Wicked Lovely,3.69,136316,6591,10,Fantasy
880,52,Kelley Armstrong,2008,The Summoning,4.03,136832,5830,18,Young Adult
883,103,Margaret Atwood,2000,The Blind Assassin,3.95,111284,5908,11,Fiction
884,29,Ransom Riggs,2014,Hollow City,4.07,132924,14221,11,Fiction
886,69,M.R. Carey,2014,The Girl with All the Gifts,3.93,119493,14701,31,Horror
889,57,J.R. Ward,2006,Lover Eternal,4.35,146205,5559,17,Romance
891,59,Jim Butcher,2001,Fool Moon,4.04,122158,5269,10,Fantasy
892,68,Malcolm Gladwell,2011,"David and Goliath: Underdogs,Misfits,and the Art of Battling Giants",3.9,101707,7317,16,Nonfiction
895,57,Joan Didion,2005,The Year of Magical Thinking,3.86,99308,7729,16,Nonfiction
896,98,Lionel Shriver,2003,We Need to Talk About Kevin,4.07,113939,11369,11,Fiction
901,20,Geraldine Brooks,2001,Year of Wonders,4,108029,8124,11,Fiction
904,50,Sylvain Reynard,2011,Gabriel`s Inferno,4.02,127883,7192,17,Romance
906,65,Helen Simonson,2010,Major Pettigrew`s Last Stand,3.87,109311,11386,11,Fiction
907,73,Nora Roberts,2009,Vision in White,4.1,107747,3560,17,Romance
908,69,Jodi Picoult,2006,The Tenth Circle,3.48,103155,5101,11,Fiction
909,66,Rick Riordan,2011,The Throne of Fire,4.2,123024,4900,10,Fantasy
910,64,John Scalzi,2005,Old Man`s War,4.23,109133,6878,25,Science Fiction
917,82,Joe Abercrombie,2006,The Blade Itself,4.14,107614,5521,10,Fantasy
918,121,Eoin Colfer,2002,The Arctic Incident,3.94,114867,2434,10,Fantasy
920,94,"Marie Kondō,Cathy Hirano",2011,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,3.77,129409,17320,16,Nonfiction
923,85,Michael Scott,2007,The Alchemyst,3.84,115864,7165,10,Fantasy
924,78,Jeffrey Eugenides,2011,The Marriage Plot,3.42,99271,10634,11,Fiction
926,58,Jessica Knoll,2015,Luckiest Girl Alive,3.48,98163,9278,11,Fiction
927,22,Ellen Hopkins,2004,Crank,4.16,105823,7239,18,Young Adult
928,64,Maggie Stiefvater,2012,The Raven Boys,4.05,159696,20296,10,Fantasy
930,87,Elizabeth Strout,2008,Olive Kitteridge,3.78,108518,14175,11,Fiction
932,63,James C. Collins,2001,Good to Great: Why Some Companies Make the Leap... and Others Don`t,4.04,88373,3100,4,Business
933,70,Kristin Cashore,2009,Fire,4.12,133462,9159,10,Fantasy
936,105,"Stephen King,Bernie Wrightson",2003,Wolves of the Calla,4.17,109648,2874,10,Fantasy
937,81,Philip Pullman,2000,His Dark Materials,4.25,102040,4499,18,Young Adult
938,61,J.A. Redmerski,2012,The Edge of Never,4.26,127686,10763,17,Romance
939,46,Kimberly McCreight,2013,Reconstructing Amelia,3.82,99269,10243,15,Mystery
940,88,Jojo Moyes,2014,One Plus One,3.94,105933,9884,11,Fiction
945,66,Lauren Kate,2011,Passion,3.89,125252,5464,18,Young Adult
946,66,James Dashner,2012,The Kill Order,3.69,109441,8219,18,Young Adult
947,67,Susan Ee,2011,Angelfall,4.19,128028,13789,10,Fantasy
948,49,Richard Russo,2001,Empire Falls,3.91,93054,3722,11,Fiction
950,71,Jandy Nelson,2014,I`ll Give You the Sun,4.14,153584,16701,18,Young Adult
952,80,Sophie Kinsella,2007,Shopaholic & Baby,3.77,103621,2434,11,Fiction
953,105,Stephen King,2004,The Dark Tower,4.27,104085,3945,10,Fantasy
954,14,Catherine Hardwicke,2009,Twilight Director`s Notebook : The Story of How We Made the Movie Based on the Novel by Stephenie Meyer,4.2,89383,417,16,Nonfiction
955,93,Sophie Kinsella,2001,Shopaholic Takes Manhattan,3.75,100718,2785,11,Fiction
957,76,Maggie Stiefvater,2010,Linger,3.91,133284,8784,10,Fantasy
960,2,"Robert Jordan,Brandon Sanderson",2009,The Gathering Storm,4.34,100343,2582,10,Fantasy
962,30,Colleen Hoover,2012,Point of Retreat,4.3,124145,8186,17,Romance
965,38,S.C. Stephens,2009,Thoughtless,4.12,123867,8939,17,Romance
969,83,Thomas L. Friedman,2005,The World Is Flat: A Brief History of the Twenty-first Century,3.66,83905,3277,16,Nonfiction
970,64,Brandon Sanderson,2013,Steelheart,4.16,102116,10160,10,Fantasy
973,73,Gretchen Rubin,2009,"The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning,Clean My Closets,Fight Right,Read Aristotle,and Generally Have More Fun",3.57,102878,10295,16,Nonfiction
978,64,Deborah Harkness,2012,Shadow of Night,4.04,112860,11911,11,Fiction
979,64,Jodi Picoult,2014,Leaving Time,3.94,94584,11792,11,Fiction
980,48,Patricia Briggs,2006,Moon Called,4.18,136273,6493,10,Fantasy
981,47,Melissa de la Cruz,2006,Blue Bloods,3.68,120989,4679,18,Young Adult
983,36,Ta-Nehisi Coates,2015,Between the World and Me,4.4,102946,13113,16,Nonfiction
985,57,Michael   Lewis,2009,The Big Short: Inside the Doomsday Machine,4.26,98272,5659,16,Nonfiction
987,138,"Patrick Ness,Jim Kay,Siobhan Dowd",2011,A Monster Calls,4.36,132593,24522,10,Fantasy
988,39,"Robert Jordan,Brandon Sanderson",2010,Towers of Midnight,4.42,98092,2356,10,Fantasy
990,60,"Jason Fried,David Heinemeier Hansson",2010,Rework,3.93,92318,2938,4,Business
991,44,Rainbow Rowell,2011,Attachments,3.95,119865,16114,11,Fiction
992,36,"Stephenie Meyer,Ilyana Kadushin,Matt Walters",2005,The Twilight Saga,3.88,96811,3641,10,Fantasy
993,49,Carol Rifka Brunt,2012,Tell the Wolves I`m Home,4.04,96546,11579,11,Fiction
995,42,Michelle Hodkin,2011,The Unbecoming of Mara Dyer,4.09,128632,14154,18,Young Adult
1000,66,Leigh Bardugo,2012,Shadow and Bone,4.05,149447,17829,10,Fantasy
1001,114,"Herman Koch,Sam Garrett",2009,The Dinner,3.22,99070,14162,11,Fiction
1002,57,Marie Lu,2013,Champion,4.37,123289,12759,18,Young Adult
1004,22,Stephanie Perkins,2011,Lola and the Boy Next Door,4,123929,13224,18,Young Adult
1006,86,"Chris Kyle,Scott McEwen,Jim DeFelice",2012,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,3.97,82161,6851,16,Nonfiction
1007,33,Chelsea Handler,2004,My Horizontal Life: A Collection of One-Night Stands,3.79,89257,6051,16,Nonfiction
1008,71,Pittacus Lore,2011,The Power of Six,4.17,105723,5790,18,Young Adult
1009,34,Meg Wolitzer,2013,The Interestings,3.54,84976,9534,11,Fiction
1011,76,Geraldine Brooks,2008,People of the Book,4,101619,9936,11,Fiction
1012,89,Kate Morton,2012,The Secret Keeper,4.13,100731,11877,11,Fiction
1016,107,Tess Gerritsen,2001,The Surgeon,4.1,98297,3212,15,Mystery
1017,71,Jojo Moyes,2012,The Girl You Left Behind,3.95,98231,7820,11,Fiction
1020,91,"Kate DiCamillo,Timothy Basil Ering",2004,The Tale of Despereaux,4,120423,8372,10,Fantasy
1021,37,"Barbara Kingsolver,Steven L. Hopp,Camille Kingsolver,Richard A. Houser",2007,"Animal,Vegetable,Miracle: A Year of Food Life",4.03,87904,10149,16,Nonfiction
1022,46,Sarah J. Maas,2014,Heir of Fire,4.53,142858,16235,10,Fantasy
1024,85,Alan Bradley,2009,The Sweetness at the Bottom of the Pie,3.81,109533,13444,15,Mystery
1025,38,Donald Miller,2003,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,3.92,83060,3546,16,Nonfiction
1026,59,Diana Gabaldon,2005,A Breath of Snow and Ashes,4.43,102765,4053,12,History
1027,64,Rick Riordan,2014,The Blood of Olympus,4.41,125962,12234,10,Fantasy
1028,45,Liane Moriarty,2016,Truly Madly Guilty,3.55,116339,11983,11,Fiction
1029,28,"Brian K. Vaughan,Fiona Staples",2012,"Saga,Vol. 1",4.25,134562,8697,6,Comics
1030,55,Chad Harbach,2011,The Art of Fielding,3.99,89228,9610,11,Fiction
1032,51,Brandon Mull,2006,Fablehaven,4.08,104185,8486,10,Fantasy
1033,87,"Lemony Snicket,Brett Helquist",2000,The Wide Window,3.91,124211,3625,11,Fiction
1034,59,Jim Butcher,2001,Grave Peril,4.18,106419,3975,10,Fantasy
1036,37,S.C. Stephens,2011,Effortless,4.37,106314,4350,17,Romance
1039,92,"Seth Grahame-Smith,Jane Austen",2009,Pride and Prejudice and Zombies,3.28,110252,12184,31,Horror
1040,32,David Sedaris,2013,Let`s Explore Diabetes with Owls,3.8,90335,7959,16,Nonfiction
1043,96,Jeff Kinney,2008,Rodrick Rules,4.1,98543,5808,11,Fiction
1044,18,Mindy Kaling,2015,Why Not Me?,3.89,106929,7736,16,Nonfiction
1045,83,Veronica Roth,2014,Four: A Divergent Story Collection,4.1,116243,9213,11,Fiction
1046,39,"Aziz Ansari,Eric Klinenberg",2015,Modern Romance,3.85,105957,10334,16,Nonfiction
1047,49,"Katherine Applegate,Patricia Castelao",2012,The One and Only Ivan,4.24,89381,9991,11,Fiction
1049,60,Brandon Sanderson,2005,Elantris,4.17,105780,6438,10,Fantasy
1050,83,Patrick Ness,2008,The Knife of Never Letting Go,3.96,112899,12462,18,Young Adult
1052,59,Jodi Picoult,2009,Handle with Care,3.96,95952,7443,11,Fiction
1053,12,"Stephen King,Darrel Anderson",2004,Song of Susannah,3.98,95650,2508,10,Fantasy
1054,51,Ally Condie,2012,Reached,3.56,117859,10280,25,Science Fiction
1056,49,Max Brooks,2004,The Zombie Survival Guide: Complete Protection from the Living Dead,3.86,86837,3545,31,Horror
1060,44,Michael Pollan,2007,In Defense of Food: An Eater`s Manifesto,4.07,85793,7003,16,Nonfiction
1062,63,Kiera Cass,2015,The Heir,3.85,126852,14043,17,Romance
1063,84,Sophie Kinsella,2002,Shopaholic Ties the Knot,3.77,93578,2306,11,Fiction
1065,83,"Robert Galbraith,J.K. Rowling",2015,Career of Evil,4.21,95274,10254,15,Mystery
1066,50,Jenny Han,2009,The Summer I Turned Pretty,3.96,110967,8448,18,Young Adult
1069,77,"Steven D. Levitt,Stephen J. Dubner",2009,"SuperFreakonomics: Global Cooling,Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",3.95,94086,3949,16,Nonfiction
1070,58,Karen Marie Moning,2006,Darkfever,4.14,123927,8554,10,Fantasy
1072,48,Emily Giffin,2010,Heart of the Matter,3.73,87618,4176,11,Fiction
1076,46,Cynthia D`Aprix Sweeney,2016,The Nest,3.45,96364,10214,11,Fiction
1077,28,"Bill Willingham,Lan Medina,Steve Leialoha,Craig Hamilton,James Jean",2001,"Fables,Vol. 1: Legends in Exile",3.99,104260,2845,6,Comics
1078,115,David    Allen,2001,Getting Things Done: The Art of Stress-Free Productivity,3.98,82166,3586,16,Nonfiction
1081,2,Ken Follett,2012,Winter of the World,4.29,88328,6821,11,Fiction
1082,123,"Haruki Murakami,Philip Gabriel",2013,Colorless Tsukuru Tazaki and His Years of Pilgrimage,3.82,86134,8264,11,Fiction
1085,20,Chetan Bhagat,2004,Five Point Someone,3.43,69052,1786,11,Fiction
1087,79,Markus Zusak,2002,I Am the Messenger,4.09,104510,11483,18,Young Adult
1090,37,Mark Z. Danielewski,2000,House of Leaves,4.13,88731,8113,31,Horror
1092,91,John Grisham,2013,Sycamore Row,3.98,83185,8733,11,Fiction
1093,61,"P.C. Cast,Kristin Cast",2011,Awakened,4.02,107548,3014,10,Fantasy
1095,32,Susan Beth Pfeffer,2006,Life As We Knew It,3.89,98669,8461,18,Young Adult
1097,54,"Don Piper,Cecil Murphey",2004,90 Minutes in Heaven: A True Story of Death and Life,3.91,69968,3056,16,Nonfiction
1101,53,Jodi Picoult,2008,Change of Heart,3.91,90401,5881,11,Fiction
1103,60,James Patterson,2001,Sam`s Letters to Jennifer,4.15,79471,2238,11,Fiction
1104,84,E.L. James,2015,Grey,3.76,104752,10218,17,Romance
1107,50,Jennifer Weiner,2004,Little Earthquakes,3.76,80501,2425,11,Fiction
1109,21,Mark Cotta Vaz,2009,New Moon: The Complete Illustrated Movie Companion,4.34,83068,191,16,Nonfiction
1110,41,Colleen Hoover,2014,Maybe Someday,4.33,121054,14224,17,Romance
